query_kind,query_exam_id,query_id,query_topic_id,query_file,query_line,query_usage,query_subject,query_summary,peer_kind,peer_exam_id,peer_id,peer_file,peer_line,peer_note,compared_field,tier,reason,same_exam,exact_stem,containment,jaccard_stem_keep,jaccard_stem_drop,jaccard_combo_keep,jaccard_combo_drop,tfidf_keep,tfidf_drop,seq_keep,seq_drop,lcs_len,lcs_ratio,expl_seq,gram_containment,choice_hits,choice_ratio,correct_index_same,number_match,shared_numbers,distinctive_shared_numbers,title_jaccard,calc_jaccard,alt_jaccard
learn_example,mobile_crane,mobile-hydraulic-accessories,mobile-hydraulic-accessories,src/lib/data/learn/mobile-crane-topics.ts,266,in_use,原動機及び電気に関する知識,油圧装置の付属機器,multiple_choice,mobile_crane,e0a2fba2-887a-4c05-95aa-ecd09d156769,supabase/migrations/20260902140000_mobile_crane_2026_04_questions.sql,324,公益財団法人安全衛生技術試験協会 令和8年4月公表 移動式クレーン運転士試験 問16,learn_fields,LOW,shared_topic_vocabulary,True,False,False,0.0038,0.0038,0.2488,0.2488,0.5517,0.5517,0.069,0.069,10,0.0389,0.0,0.3223,0,0.0,False,none,,,0.2258,0.0,0.0
learn_example,mobile_crane,mobile-hydraulic-actuators,mobile-hydraulic-actuators,src/lib/data/learn/mobile-crane-topics.ts,238,in_use,原動機及び電気に関する知識,油圧駆動装置(シリンダ・モータ),multiple_choice,mobile_crane,ea7922b2-5f6b-4a5a-8a9e-e77aa0131097,supabase/migrations/20260902140000_mobile_crane_2026_04_questions.sql,282,公益財団法人安全衛生技術試験協会 令和8年4月公表 移動式クレーン運転士試験 問14,learn_fields,LOW,shared_topic_vocabulary,True,False,False,0.0036,0.0036,0.2289,0.2289,0.6429,0.6429,0.0588,0.0588,10,0.0323,0.0,0.2815,0,0.0,False,none,,,0.1176,0.0,0.0306
learn_example,mobile_crane,mobile-hydraulic-maintenance,mobile-hydraulic-maintenance,src/lib/data/learn/mobile-crane-topics.ts,279,in_use,原動機及び電気に関する知識,油圧装置の保守・作動油,multiple_choice,mobile_crane,12d5bc00-3970-432c-a1bd-3403d6ffe57d,supabase/migrations/20260902133100_mobile_crane_2025_10_questions.sql,365,公益財団法人安全衛生技術試験協会 令和7年10月公表 移動式クレーン運転士試験 問18,learn_fields,LOW,terminology_or_boilerplate,True,False,False,0.0031,0.0032,0.1355,0.1353,0.3603,0.3523,0.0399,0.0401,7,0.0219,0.0,0.1234,0,0.0,False,partial,180|240,,0.1176,0.0,0.0
learn_example,mobile_crane,mobile-inspection-certificate,mobile-inspection-certificate,src/lib/data/learn/mobile-crane-topics.ts,331,in_use,関係法令,移動式クレーン検査証,multiple_choice,mobile_crane,f5b11f26-222e-47b4-a9af-5489927c2b86,supabase/migrations/20260902140000_mobile_crane_2026_04_questions.sql,450,公益財団法人安全衛生技術試験協会 令和8年4月公表 移動式クレーン運転士試験 問22,learn_fields,LOW,statutory_or_formula_numbers,True,False,False,0.0503,0.0554,0.3697,0.3741,0.6873,0.6896,0.1814,0.1854,40,0.1078,0.0,0.4311,0,0.0,False,full,2|3|10,,0.1186,0.0,0.0
learn_example,mobile_crane,mobile-inspection-system,mobile-inspection-system,src/lib/data/learn/mobile-crane-topics.ts,318,in_use,関係法令,移動式クレーンの検査制度,multiple_choice,mobile_crane,a94060d5-d979-4db9-bc54-dd1d0a2cc052,supabase/migrations/20260902140000_mobile_crane_2026_04_questions.sql,599,公益財団法人安全衛生技術試験協会 令和8年4月公表 移動式クレーン運転士試験 問29,learn_fields,LOW,shared_topic_vocabulary,True,False,False,0.0249,0.0326,0.2105,0.2176,0.5057,0.5062,0.0845,0.0938,27,0.0461,0.0,0.2043,0,0.0,False,partial,1.27,1.27,0.098,0.0,0.0
learn_example,mobile_crane,mobile-jib-attachment,mobile-jib-attachment,src/lib/data/learn/mobile-crane-topics.ts,130,in_use,移動式クレーンに関する知識,ジブ(フロントアタッチメント)の構造,multiple_choice,mobile_crane,14736c5f-c4ef-4e43-9e18-a9ae7a956673,supabase/migrations/20260902133100_mobile_crane_2025_10_questions.sql,45,公益財団法人安全衛生技術試験協会 令和7年10月公表 移動式クレーン運転士試験 問3,learn_fields,LOW,shared_topic_vocabulary,True,False,False,0.0026,0.0027,0.2828,0.2799,0.5612,0.5908,0.0534,0.0526,11,0.0292,0.0,0.3178,0,0.0,False,full,2|3|4,,0.2368,0.0,0.0
learn_example,mobile_crane,mobile-license-handling,mobile-license-handling,src/lib/data/learn/mobile-crane-topics.ts,409,in_use,関係法令,免許・免許証の取扱い,multiple_choice,mobile_crane,f0dd74e2-d9aa-477d-bca1-3260db042352,supabase/migrations/20260902140000_mobile_crane_2026_04_questions.sql,620,公益財団法人安全衛生技術試験協会 令和8年4月公表 移動式クレーン運転士試験 問30,learn_fields,LOW,statutory_or_formula_numbers,True,False,False,0.0069,0.0069,0.3426,0.3482,0.6869,0.6904,0.0468,0.0462,8,0.0259,0.0,0.4175,0,0.0,False,subset,1,,0.027,0.0,0.0
learn_example,mobile_crane,mobile-license-slinging-qual,mobile-license-slinging-qual,src/lib/data/learn/mobile-crane-topics.ts,344,in_use,関係法令,運転・玉掛けの資格制度,multiple_choice,mobile_crane,387dcd10-30cc-4a46-a00d-a551680dcfbe,supabase/migrations/20260902133100_mobile_crane_2025_10_questions.sql,475,公益財団法人安全衛生技術試験協会 令和7年10月公表 移動式クレーン運転士試験 問23,learn_fields,LOW,terminology_or_boilerplate,True,False,False,0.0453,0.0484,0.1454,0.1662,0.4189,0.4326,0.1114,0.1057,25,0.0611,0.0,0.2973,0,0.0,False,none,,,0.0455,0.0,0.0
learn_example,mobile_crane,mobile-load-types,mobile-load-types,src/lib/data/learn/mobile-crane-topics.ts,516,in_use,移動式クレーンの運転のために必要な力学に関する知識,荷重の種類,multiple_choice,mobile_crane,709400ed-55a7-4465-9c6b-9ede16ddc355,supabase/migrations/20260902140000_mobile_crane_2026_04_questions.sql,770,公益財団法人安全衛生技術試験協会 令和8年4月公表 移動式クレーン運転士試験 問37,learn_fields,LOW,shared_topic_vocabulary,True,False,False,0.0039,0.0039,0.2278,0.2278,0.5108,0.5108,0.046,0.046,8,0.0242,0.0,0.2381,0,0.0,False,none,,,0.0,0.0,0.0
learn_example,mobile_crane,mobile-mass-specific-gravity,mobile-mass-specific-gravity,src/lib/data/learn/mobile-crane-topics.ts,463,in_use,移動式クレーンの運転のために必要な力学に関する知識,質量・比重の計算,multiple_choice,crane_all,1b00f817-2e4b-4f9b-86a2-368cdc435f1b,supabase/migrations/20260901120100_crane_all_past_exam_questions.sql,1624,公益財団法人安全衛生技術試験協会 令和8年4月公表 クレーン・デリック運転士（限定なし）試験 問33,learn_fields,LOW,terminology_or_boilerplate,False,False,False,0.0092,0.0097,0.0983,0.1261,0.3708,0.3696,0.0747,0.0671,14,0.0401,0.0,0.1009,0,0.0,False,subset,1|2|3|4,,0.0,0.1108,0.0
learn_example,mobile_crane,mobile-motion-acceleration,mobile-motion-acceleration,src/lib/data/learn/mobile-crane-topics.ts,490,in_use,移動式クレーンの運転のために必要な力学に関する知識,運動(速度・加速度),multiple_choice,mobile_crane,0bdc7fdf-a0c6-4acd-a95e-4aca59d2b652,supabase/migrations/20260902140000_mobile_crane_2026_04_questions.sql,728,公益財団法人安全衛生技術試験協会 令和8年4月公表 移動式クレーン運転士試験 問35,learn_fields,LOW,terminology_or_boilerplate,True,False,False,0.0075,0.0076,0.1473,0.1646,0.364,0.3924,0.0528,0.0513,8,0.0283,0.0,0.1679,0,0.0,False,partial,2|6|1.5,1.5,0.0,0.0,0.0
learn_example,mobile_crane,mobile-overhoist-adjustment,mobile-overhoist-adjustment,src/lib/data/learn/mobile-crane-topics.ts,370,in_use,関係法令,巻過防止の調整基準,multiple_choice,mobile_crane,37b0c9be-4785-4234-8062-1dd1d07c8eaa,supabase/migrations/20260902140000_mobile_crane_2026_04_questions.sql,535,公益財団法人安全衛生技術試験協会 令和8年4月公表 移動式クレーン運転士試験 問26,learn_fields,LOW,terminology_or_boilerplate,True,False,False,0.117,0.1218,0.1278,0.1181,0.3515,0.3107,0.2545,0.2575,64,0.2238,0.0,0.1741,0,0.0,False,subset,0.05|0.15|0.25,0.05|0.15|0.25,0.0099,0.0,0.0
learn_example,mobile_crane,mobile-safety-devices,mobile-safety-devices,src/lib/data/learn/mobile-crane-topics.ts,157,in_use,移動式クレーンに関する知識,安全装置(過負荷防止・巻過防止),multiple_choice,mobile_crane,6cb3a30e-bf27-48e9-a028-62d9ddd775db,supabase/migrations/20260902140000_mobile_crane_2026_04_questions.sql,153,公益財団法人安全衛生技術試験協会 令和8年4月公表 移動式クレーン運転士試験 問8,learn_fields,LOW,shared_topic_vocabulary,True,False,False,0.003,0.003,0.2403,0.2403,0.4813,0.4813,0.0506,0.0506,10,0.0274,0.0,0.2716,0,0.0,False,none,,,0.0541,0.0,0.0
learn_example,mobile_crane,mobile-self-inspection,mobile-self-inspection,src/lib/data/learn/mobile-crane-topics.ts,396,in_use,関係法令,自主検査(定期・作業開始前),multiple_choice,crane_all,2605175b-52ef-48b3-a413-288351c48954,supabase/migrations/20260901120100_crane_all_past_exam_questions.sql,377,公益財団法人安全衛生技術試験協会 令和7年10月公表 クレーン・デリック運転士（限定なし）試験 問15,learn_fields,LOW,terminology_or_boilerplate,False,False,False,0.0142,0.014,0.1663,0.1753,0.4248,0.4465,0.0667,0.0639,14,0.0358,0.0,0.1751,0,0.0,False,full,1|3,,0.0588,0.0,0.0
learn_example,mobile_crane,mobile-terms-dimensions,mobile-terms-dimensions,src/lib/data/learn/mobile-crane-topics.ts,74,in_use,移動式クレーンに関する知識,移動式クレーンに関する用語,multiple_choice,mobile_crane,d8e1f334-e11a-4c60-8ddf-7ae10ccd8553,supabase/migrations/20260902133100_mobile_crane_2025_10_questions.sql,3,公益財団法人安全衛生技術試験協会 令和7年10月公表 移動式クレーン運転士試験 問1,learn_fields,LOW,shared_topic_vocabulary,True,False,False,0.0029,0.0029,0.263,0.263,0.5629,0.5629,0.0467,0.0467,10,0.0248,0.0,0.4286,0,0.0,False,none,,,0.4545,0.0,0.022
learn_example,mobile_crane,mobile-types-models,mobile-types-models,src/lib/data/learn/mobile-crane-topics.ts,60,in_use,移動式クレーンに関する知識,移動式クレーンの種類と型式,multiple_choice,mobile_crane,7cf3a1a5-4f9a-42e6-a95a-e024218ea623,supabase/migrations/20260902140000_mobile_crane_2026_04_questions.sql,27,公益財団法人安全衛生技術試験協会 令和8年4月公表 移動式クレーン運転士試験 問2,learn_fields,LOW,shared_topic_vocabulary,True,False,False,0.0137,0.0137,0.2314,0.231,0.6531,0.6688,0.0413,0.0407,11,0.0219,0.0,0.2758,0,0.0,False,full,1|3|4,,0.2258,0.0,0.028
learn_example,mobile_crane,mobile-use-restrictions,mobile-use-restrictions,src/lib/data/learn/mobile-crane-topics.ts,357,in_use,関係法令,移動式クレーンの使用制限,multiple_choice,mobile_crane,c90e24b3-28ba-444c-a3a9-c91d3133a58b,supabase/migrations/20260902140000_mobile_crane_2026_04_questions.sql,514,公益財団法人安全衛生技術試験協会 令和8年4月公表 移動式クレーン運転士試験 問25,learn_fields,LOW,shared_topic_vocabulary,True,False,False,0.26,0.2617,0.2587,0.2602,0.5334,0.532,0.2711,0.2543,103,0.2537,0.0,0.3528,0,0.0,False,partial,0.5,,0.0225,0.0,0.0
learn_example,mobile_crane,mobile-wire-rope-lay,mobile-wire-rope-lay,src/lib/data/learn/mobile-crane-topics.ts,143,in_use,移動式クレーンに関する知識,ワイヤロープのより方・点検,multiple_choice,mobile_crane,a99d833b-fe33-4891-9bca-12ba1e165787,supabase/migrations/20260902140000_mobile_crane_2026_04_questions.sql,132,公益財団法人安全衛生技術試験協会 令和8年4月公表 移動式クレーン運転士試験 問7,learn_fields,LOW,shared_topic_vocabulary,True,False,False,0.012,0.012,0.2124,0.2185,0.5574,0.5562,0.048,0.0466,9,0.0255,0.0,0.2342,0,0.0,False,subset,3|6,,0.1154,0.0,0.0176
learn_example,mobile_crane,mobile-work-area-stability,mobile-work-area-stability,src/lib/data/learn/mobile-crane-topics.ts,184,in_use,移動式クレーンに関する知識,作業領域と安定性,multiple_choice,mobile_crane,1aa9c39e-b749-45d1-bde3-6581316bd87b,supabase/migrations/20260902133100_mobile_crane_2025_10_questions.sql,150,公益財団法人安全衛生技術試験協会 令和7年10月公表 移動式クレーン運転士試験 問8,learn_fields,LOW,terminology_or_boilerplate,True,False,False,0.0031,0.0031,0.1365,0.1365,0.4199,0.4199,0.0508,0.0508,9,0.0274,0.0,0.1772,0,0.0,False,none,,,0.0,0.0,0.0223
learn_example,mobile_crane,mobile-work-regulations,mobile-work-regulations,src/lib/data/learn/mobile-crane-topics.ts,422,in_use,関係法令,作業に関する規制,multiple_choice,mobile_crane,c90e24b3-28ba-444c-a3a9-c91d3133a58b,supabase/migrations/20260902140000_mobile_crane_2026_04_questions.sql,514,公益財団法人安全衛生技術試験協会 令和8年4月公表 移動式クレーン運転士試験 問25,learn_fields,LOW,terminology_or_boilerplate,True,False,False,0.1429,0.1429,0.1452,0.1452,0.3698,0.3671,0.1608,0.1605,59,0.1453,0.0,0.2071,0,0.0,False,subset,0.5,,0.0096,0.0,0.0
multiple_choice,pressure_chamber,2270aad9-a18a-4a66-a065-1d0056bf5507,,supabase/migrations/20260904093532_pressure_chamber_original_questions.sql,896,in_use,関係法令,特別教育が必要な業務に該当しないものはどれか。,multiple_choice,pressure_chamber,118ab76e-7c65-448f-9e0c-3caac351a5b1,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,762,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問34,stem+choices,LOW,terminology_or_boilerplate,True,False,False,0.1404,0.1404,0.2254,0.2254,0.402,0.402,0.4058,0.4058,14,0.2979,0.0,0.2632,0,0.0,False,none,,,0.0,0.0,0.0
multiple_choice,pressure_chamber,d11da945-0f21-4b75-b8df-5cfd50510d62,,supabase/migrations/20260904093532_pressure_chamber_original_questions.sql,923,in_use,関係法令,高圧室内業務の作業計画に示す事項として、定められていないものはどれか。,multiple_choice,pressure_chamber,5f4ef1e0-41ab-4f98-bbcd-aae8affd0182,supabase/migrations/20260904120100_pressure_chamber_2026_04_questions.sql,791,公益財団法人安全衛生技術試験協会 令和8年4月公表 高圧室内作業主任者試験 問35,stem+choices,LOW,short_topic_header,True,False,False,0.1467,0.1467,0.1885,0.1885,0.3921,0.3921,0.4444,0.4444,20,0.3509,0.0,0.2333,0,0.0,False,none,,,0.0,0.0,0.0
multiple_choice,pressure_chamber,e080822c-70cd-46c9-b9be-f702e99cba5b,,supabase/migrations/20260904093532_pressure_chamber_original_questions.sql,220,in_use,圧気工法,圧気工事における有害ガス等の管理に関する記述として、正しいものはどれか。,multiple_choice,pressure_chamber,efb11690-018e-4034-a7be-5096f0300e06,supabase/migrations/20260904120100_pressure_chamber_2026_04_questions.sql,266,公益財団法人安全衛生技術試験協会 令和8年4月公表 高圧室内作業主任者試験 問10,stem+choices,LOW,short_topic_header,True,False,False,0.3636,0.3636,0.1378,0.1378,0.307,0.307,0.6939,0.6939,17,0.68,0.0,0.4762,0,0.0,False,none,,,0.0,0.0,0.0
learn_example,pressure_chamber,pc-air-exhaust-layout,pc-air-exhaust-layout,src/lib/data/learn/pressure-chamber-topics.ts,223,in_use,送気及び排気,ケーソンの送排気操作,multiple_choice,pressure_chamber,3e327230-0aed-4f34-aca8-ada9a5082132,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,363,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問15,learn_fields,LOW,shared_topic_vocabulary,True,False,False,0.0,0.0,0.2817,0.2817,0.6652,0.6652,0.0672,0.0672,8,0.0362,0.0,0.401,0,0.0,False,none,,,0.2941,0.0,0.0361
learn_example,pressure_chamber,pc-air-pipes,pc-air-pipes,src/lib/data/learn/pressure-chamber-topics.ts,212,in_use,送気及び排気,送排気管の構造,multiple_choice,pressure_chamber,bf589482-6ff9-4058-976d-c6bde5021ea8,supabase/migrations/20260904120100_pressure_chamber_2026_04_questions.sql,350,公益財団法人安全衛生技術試験協会 令和8年4月公表 高圧室内作業主任者試験 問14,learn_fields,LOW,shared_topic_vocabulary,True,False,False,0.013,0.0131,0.1952,0.2049,0.4943,0.5217,0.0549,0.0545,7,0.0302,0.0,0.2297,0,0.0,False,partial,3|100,,0.0833,0.0896,0.0
learn_example,pressure_chamber,pc-barotrauma,pc-barotrauma,src/lib/data/learn/pressure-chamber-topics.ts,357,in_use,高気圧障害,圧外傷,multiple_choice,pressure_chamber,b4759a2c-445e-4c96-a313-47ebef5a84e0,supabase/migrations/20260904120100_pressure_chamber_2026_04_questions.sql,623,公益財団法人安全衛生技術試験協会 令和8年4月公表 高圧室内作業主任者試験 問27,learn_fields,LOW,terminology_or_boilerplate,True,False,False,0.0041,0.0041,0.1823,0.1802,0.4455,0.4373,0.0386,0.0388,5,0.0198,0.0,0.2227,0,0.0,False,full,0.03,,0.2,0.0,0.0
learn_example,pressure_chamber,pc-bls,pc-bls,src/lib/data/learn/pressure-chamber-topics.ts,390,in_use,高気圧障害,一次救命処置,multiple_choice,pressure_chamber,69251600-3cc3-437f-ab30-576ab5cf8d9a,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,678,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問30,learn_fields,LOW,terminology_or_boilerplate,True,False,False,0.0,0.0,0.2071,0.2005,0.4667,0.4596,0.009,0.009,1,0.0047,0.0,0.4286,0,0.0,False,partial,5|100|119|120,119,0.5,0.0,0.0
learn_example,pressure_chamber,pc-body-effects,pc-body-effects,src/lib/data/learn/pressure-chamber-topics.ts,379,in_use,高気圧障害,高気圧作業の人体影響,multiple_choice,pressure_chamber,687ba4f9-7636-49d6-a0bb-02b1a35a1dbc,supabase/migrations/20260904120100_pressure_chamber_2026_04_questions.sql,665,公益財団法人安全衛生技術試験協会 令和8年4月公表 高圧室内作業主任者試験 問29,learn_fields,LOW,shared_topic_vocabulary,True,False,False,0.0041,0.0041,0.257,0.2633,0.4916,0.4987,0.062,0.0606,8,0.0343,0.0,0.3246,0,0.0,False,subset,1|2|4|0.3,,0.1111,0.0817,0.0
learn_example,pressure_chamber,pc-buhlmann,pc-buhlmann,src/lib/data/learn/pressure-chamber-topics.ts,280,in_use,送気及び排気,ビュールマンZH-L16モデル,multiple_choice,pressure_chamber,699f7f89-70c4-4c49-9b2b-8d455e3eb08a,supabase/migrations/20260904120100_pressure_chamber_2026_04_questions.sql,476,公益財団法人安全衛生技術試験協会 令和8年4月公表 高圧室内作業主任者試験 問20,learn_fields,LOW,shared_topic_vocabulary,True,False,False,0.0387,0.0423,0.2382,0.2408,0.7257,0.7267,0.1279,0.1326,22,0.0707,0.0,0.3667,0,0.0,False,subset,14|16,,0.2812,0.1723,0.0
learn_example,pressure_chamber,pc-caisson-overview,pc-caisson-overview,src/lib/data/learn/pressure-chamber-topics.ts,63,in_use,圧気工法,ニューマチックケーソン工法の概要,multiple_choice,pressure_chamber,6f4f5922-e896-46ff-b549-59017173167d,supabase/migrations/20260904120100_pressure_chamber_2026_04_questions.sql,69,公益財団法人安全衛生技術試験協会 令和8年4月公表 高圧室内作業主任者試験 問1,learn_fields,LOW,terminology_or_boilerplate,True,False,False,0.0241,0.0241,0.1482,0.1482,0.459,0.459,0.0694,0.0694,11,0.0364,0.0,0.6667,0,0.0,False,none,,,0.5625,0.0,0.0545
learn_example,pressure_chamber,pc-caisson-types,pc-caisson-types,src/lib/data/learn/pressure-chamber-topics.ts,75,in_use,圧気工法,ケーソンの種類と方式,multiple_choice,pressure_chamber,dcb0fb92-8d9d-4439-aa4e-9b13a8c704cc,supabase/migrations/20260904120100_pressure_chamber_2026_04_questions.sql,90,公益財団法人安全衛生技術試験協会 令和8年4月公表 高圧室内作業主任者試験 問2,learn_fields,LOW,shared_topic_vocabulary,True,False,False,0.0282,0.0282,0.2156,0.2156,0.573,0.573,0.0893,0.0893,13,0.0481,0.0,0.5556,0,0.0,False,none,,,0.2381,0.0,0.0
learn_example,pressure_chamber,pc-centre,pc-centre,src/lib/data/learn/pressure-chamber-topics.ts,86,in_use,圧気工法,ケーソンの施工とセントル,multiple_choice,pressure_chamber,f33c281d-aada-40a5-8455-7a74d12aa437,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,111,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問3,learn_fields,LOW,shared_topic_vocabulary,True,False,False,0.004,0.004,0.2722,0.2714,0.7768,0.7785,0.0441,0.044,6,0.0234,0.0,0.321,0,0.0,False,none,,,0.2105,0.0,0.0372
learn_example,pressure_chamber,pc-co2-toxicity,pc-co2-toxicity,src/lib/data/learn/pressure-chamber-topics.ts,324,in_use,高気圧障害,二酸化炭素中毒,multiple_choice,pressure_chamber,1da2b09e-34d5-44c9-8bab-d4834a63e1cc,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,552,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問24,learn_fields,LOW,shared_topic_vocabulary,True,False,False,0.0122,0.0123,0.2168,0.217,0.5832,0.5856,0.0949,0.0952,13,0.0508,0.0,0.3077,0,0.0,False,full,4|0.3|300|400,,0.3846,0.1649,0.0
learn_example,pressure_chamber,pc-compressor,pc-compressor,src/lib/data/learn/pressure-chamber-topics.ts,201,in_use,送気及び排気,空気圧縮機の構造,multiple_choice,pressure_chamber,206c0e22-dc5b-45e6-a1bb-753da5f53cba,supabase/migrations/20260904120100_pressure_chamber_2026_04_questions.sql,329,公益財団法人安全衛生技術試験協会 令和8年4月公表 高圧室内作業主任者試験 問13,learn_fields,LOW,shared_topic_vocabulary,True,False,False,0.0042,0.0042,0.2407,0.2392,0.551,0.5478,0.0379,0.038,5,0.0209,0.0,0.3026,0,0.0,False,subset,3300,3300,0.1154,0.0,0.0
learn_example,pressure_chamber,pc-dcs,pc-dcs,src/lib/data/learn/pressure-chamber-topics.ts,346,in_use,高気圧障害,減圧症,multiple_choice,pressure_chamber,43955d63-9864-4e7a-8d2f-ec7c3661cbd8,supabase/migrations/20260904120100_pressure_chamber_2026_04_questions.sql,602,公益財団法人安全衛生技術試験協会 令和8年4月公表 高圧室内作業主任者試験 問26,learn_fields,LOW,terminology_or_boilerplate,True,False,False,0.0082,0.0082,0.2107,0.2107,0.4586,0.4542,0.0369,0.0369,5,0.0189,0.0,0.276,0,0.0,False,full,0.1,,0.2,0.0645,0.0
learn_example,pressure_chamber,pc-electrical,pc-electrical,src/lib/data/learn/pressure-chamber-topics.ts,179,in_use,送気及び排気,ケーソン工事の電気設備,multiple_choice,pressure_chamber,cb58473c-75bc-462f-846f-9478b7d5b208,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,279,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問11,learn_fields,LOW,shared_topic_vocabulary,True,False,False,0.0,0.0,0.2725,0.2711,0.5956,0.5931,0.0417,0.0418,6,0.0226,0.0,0.3399,0,0.0,False,subset,2|100|200|400|6600,6600,0.2083,0.0,0.0
learn_example,pressure_chamber,pc-equipment,pc-equipment,src/lib/data/learn/pressure-chamber-topics.ts,257,in_use,送気及び排気,ケーソン工事の設備・機器,multiple_choice,pressure_chamber,bd2b4d19-e9f0-4d7c-8a9d-51bd6634ae39,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,426,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問18,learn_fields,LOW,terminology_or_boilerplate,True,False,False,0.0037,0.0037,0.1758,0.1901,0.4233,0.4264,0.0481,0.0478,7,0.0263,0.0,0.2283,0,0.0,False,none,,,0.1154,0.0,0.0
learn_example,pressure_chamber,pc-fluid-properties,pc-fluid-properties,src/lib/data/learn/pressure-chamber-topics.ts,302,in_use,高気圧障害,流体の性質・気圧・温度,multiple_choice,pressure_chamber,b2d950f6-bcde-4955-8859-16ff6a9b9c37,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,510,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問22,learn_fields,LOW,shared_topic_vocabulary,True,False,False,0.0,0.0,0.2124,0.2249,0.5021,0.5419,0.05,0.0496,7,0.0263,0.0,0.5455,0,0.0,False,partial,1|1000|101.3,101.3,0.5833,0.0719,0.0
learn_example,pressure_chamber,pc-gas-limits,pc-gas-limits,src/lib/data/learn/pressure-chamber-topics.ts,457,in_use,関係法令,ガス分圧の制限,multiple_choice,pressure_chamber,f259a2e3-32a1-4a95-bdd9-02942d73cc59,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,804,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問36,learn_fields,LOW,shared_topic_vocabulary,True,False,False,0.0245,0.0261,0.1201,0.1012,0.5024,0.5537,0.0743,0.072,14,0.0403,0.0,0.1481,0,0.0,False,subset,5|18|160|220|400,220,0.0645,0.0427,0.0
learn_example,pressure_chamber,pc-harmful-gas,pc-harmful-gas,src/lib/data/learn/pressure-chamber-topics.ts,154,in_use,圧気工法,圧気工事における有害ガス,multiple_choice,pressure_chamber,a57d39ec-3737-42a7-b7a6-5eeed5e09f42,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,237,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問9,learn_fields,LOW,shared_topic_vocabulary,True,False,False,0.0,0.0,0.2748,0.2753,0.5976,0.5964,0.0247,0.0246,4,0.013,0.0,0.6429,0,0.0,False,subset,20,,0.6667,0.0,0.0
learn_example,pressure_chamber,pc-health-exam,pc-health-exam,src/lib/data/learn/pressure-chamber-topics.ts,490,in_use,関係法令,高気圧業務健康診断,multiple_choice,pressure_chamber,eeb35d8e-ea2f-4a99-86b1-68a249063a54,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,867,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問39,learn_fields,LOW,terminology_or_boilerplate,True,False,False,0.0173,0.0171,0.1501,0.156,0.3818,0.3884,0.0506,0.0491,8,0.0272,0.0,0.3333,0,0.0,False,full,1|3|5|6,,0.3889,0.0,0.0
learn_example,pressure_chamber,pc-license,pc-license,src/lib/data/learn/pressure-chamber-topics.ts,424,in_use,関係法令,作業主任者の免許・選任,multiple_choice,pressure_chamber,58dcafce-57e9-457c-a3e4-f726e11e8980,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,741,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問33,learn_fields,LOW,shared_topic_vocabulary,True,False,False,0.028,0.0279,0.2761,0.2837,0.5553,0.5554,0.1,0.0979,14,0.0538,0.0,0.5294,0,0.0,False,subset,1|2|20,,0.3,0.0,0.0
learn_example,pressure_chamber,pc-lung-rupture,pc-lung-rupture,src/lib/data/learn/pressure-chamber-topics.ts,368,in_use,高気圧障害,肺の破裂と合併症,multiple_choice,pressure_chamber,17bfc60b-9eaf-413a-b4c0-8bb245b6e1f4,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,636,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問28,learn_fields,LOW,shared_topic_vocabulary,True,False,False,0.0,0.0,0.2807,0.2786,0.5619,0.5562,0.0448,0.045,5,0.024,0.0,0.3897,0,0.0,False,full,0.03,,0.1875,0.1148,0.0
