query_id,query_kind,query_exam_id,query_file,query_line,usage,peer_id,peer_file,peer_line,peer_note,classification,jaccard_stem,jaccard_combo,tfidf,seq,choice_hits,number_match,reason,judge_stem,judge_scene,judge_numbers,judge_choices,judge_correct_pos,judge_distractor,judge_explanation,statutory_or_general,fix_needed,fix_applied,rationale
xray-health-checkup,learn,xray,src/lib/data/learn/xray-topics.ts,249,in_use,02611a74-72e8-4d1d-85ff-aa8fd278e114,supabase/migrations/20260903110000_xray_2025_10_questions.sql,415,公益財団法人安全衛生技術試験協会 令和7年10月公表 エックス線作業主任者試験 問17,KEEP_STATUTORY,0.0216,0.1286,0.3438,0.0871,0,none,terminology_or_boilerplate,なし,なし,法定項目名,n/a,n/a,n/a,弱,statutory,no,no,電離則の健診項目。比較先の配置換時に赤血球を省く違反シナリオは再現していない。
xray-work-environment-measurement,learn,xray,src/lib/data/learn/xray-topics.ts,271,in_use,55700abf-76e2-49fe-b7b3-ee518c5c48f4,supabase/migrations/20260903110000_xray_2025_10_questions.sql,461,公益財団法人安全衛生技術試験協会 令和7年10月公表 エックス線作業主任者試験 問19,KEEP_STATUTORY,0.0472,0.1546,0.4146,0.0734,0,partial,terminology_or_boilerplate,なし,なし,法定周期,n/a,n/a,n/a,弱,statutory,no,no,作業環境測定の1か月/6か月と1 cm根拠は電離則。
xray-effective-dose,learn,xray,src/lib/data/learn/xray-topics.ts,362,in_use,3806ec43-f8fe-44fc-8ad8-9b2ec706ccac,supabase/migrations/20260903110100_xray_2026_04_questions.sql,646,公益財団法人安全衛生技術試験協会 令和8年4月公表 エックス線作業主任者試験 問28,KEEP_STATUTORY,0.1257,0.1414,0.4752,0.1677,0,partial,terminology_or_boilerplate,中,弱,法定係数0.08等,n/a,n/a,n/a,弱,statutory,no,no,HEE係数は法定推計。例題の0.5/0.8 mSvは比較先と違う。
xray-calibration-interpolation,learn,xray,src/lib/data/learn/xray-topics.ts,396,in_use,96fbfd7b-34f0-42a0-b128-7e86034b74c3,supabase/migrations/20260903110000_xray_2025_10_questions.sql,700,公益財団法人安全衛生技術試験協会 令和7年10月公表 エックス線作業主任者試験 問30,KEEP_GENERAL,0.0661,0.081,0.4316,0.102,0,partial,terminology_or_boilerplate,なし,なし,別の校正点,n/a,n/a,n/a,なし,general,no,no,校正定数の線形補間は測定の一般法。数値組は比較先と不一致。
diver-gas-properties,learn,diver,src/lib/data/learn/diver-topics.ts,88,in_use,fe0a1125-55cb-4a1d-aa25-35dc0097d20d,supabase/migrations/20260903120000_diver_2025_10_questions.sql,111,公益財団法人安全衛生技術試験協会 令和7年10月公表 潜水士試験 問3,KEEP_GENERAL,0.0,0.2472,0.5689,0.0493,0,subset,shared_topic_vocabulary,中,中,混在,n/a,n/a,n/a,中,general,yes,yes,He密度反転・CO焦げ臭・CO2 0.3％の誤肢セットをやめ、窒素・酸素・ヘリウム・二酸化炭素・一酸化炭素の役割から書いた。残る一致はN2約80％、大気CO2約0.04％という一般組成。0.3％中毒閾は本文の結論列に置いていない。
diver-light-sound,learn,diver,src/lib/data/learn/diver-topics.ts,110,in_use,3ad421c2-8c9b-4448-8df9-53522cf5b997,supabase/migrations/20260903120000_diver_2025_10_questions.sql,155,公益財団法人安全衛生技術試験協会 令和7年10月公表 潜水士試験 問5,KEEP_GENERAL,0.0,0.1731,0.4628,0.0482,0,none,terminology_or_boilerplate,中,弱,混在,n/a,n/a,n/a,中,general,yes,yes,赤が先に吸収、音速1400–1500 m/sは水中物理。説明を音の方向感覚から入る場面に変えた。残る一致はこの物理値。変更すると誤りになる。
diver-dive-methods,learn,diver,src/lib/data/learn/diver-topics.ts,121,in_use,6d7c2b35-cf95-46f2-973a-4f551e506aee,supabase/migrations/20260903120000_diver_2025_10_questions.sql,176,公益財団法人安全衛生技術試験協会 令和7年10月公表 潜水士試験 問6,KEEP_GENERAL,0.0,0.1259,0.3913,0.0381,0,none,terminology_or_boilerplate,中,弱,混在,n/a,n/a,n/a,中,general,yes,yes,軟式／硬式とスクーバ分類を、空気を誰が持つか・応需か定量かで切った。残る一致は方式名。方式名は一般分類。
diver-hazards,learn,diver,src/lib/data/learn/diver-topics.ts,133,in_use,40cdfc53-72b7-482c-b5c4-744edc7b1b28,supabase/migrations/20260903120000_diver_2025_10_questions.sql,197,公益財団法人安全衛生技術試験協会 令和7年10月公表 潜水士試験 問7,KEEP_GENERAL,0.0044,0.2104,0.5253,0.0747,0,none,shared_topic_vocabulary,中,中,混在,n/a,n/a,n/a,中,general,yes,yes,咬傷／刺傷とA旗の複合キーを、水域の危害の切り方から書いた。残る一致はA旗（白と青の燕尾）という国際信号の定義。旗の定義は変更不可。
diver-blowup-fall,learn,diver,src/lib/data/learn/diver-topics.ts,144,in_use,b15b9e9f-4076-4978-8116-28a06ef87668,supabase/migrations/20260903120000_diver_2025_10_questions.sql,218,公益財団法人安全衛生技術試験協会 令和7年10月公表 潜水士試験 問8,KEEP_GENERAL,0.0213,0.1479,0.5402,0.094,0,none,shared_topic_vocabulary,中,弱,混在,n/a,n/a,n/a,中,general,yes,yes,内外圧と吹き上げ／墜落の物理を、内圧＞水圧かその逆かで先に置いた。残る一致はこの大小関係。特定の誤操作リスト順は残していない。
diver-entrapment-drowning,learn,diver,src/lib/data/learn/diver-topics.ts,156,in_use,b9a9bc96-0947-4348-9fec-e5f5c1dd79c8,supabase/migrations/20260903120000_diver_2025_10_questions.sql,239,公益財団法人安全衛生技術試験協会 令和7年10月公表 潜水士試験 問9,KEEP_GENERAL,0.0075,0.2718,0.5557,0.0408,0,none,shared_topic_vocabulary,中,中,混在,n/a,n/a,n/a,中,general,yes,yes,気管のみ溺死・クラッチ固定・障害物は上へ、の五肢キーを、拘束とパニックの予防手順に崩した。残る一致は溺れが肺まで水が入る場合に限らない、という一般救急。
diver-special-env,learn,diver,src/lib/data/learn/diver-topics.ts,167,in_use,9a115d1b-adc7-4bdb-9baf-50d3ad2e656f,supabase/migrations/20260903120000_diver_2025_10_questions.sql,260,公益財団法人安全衛生技術試験協会 令和7年10月公表 潜水士試験 問10,KEEP_GENERAL,0.0,0.1786,0.4343,0.0364,0,none,terminology_or_boilerplate,中,中,混在,n/a,n/a,n/a,中,general,yes,yes,カルバート／河川／淡鹹／低温／高所の五場面リストを、頭上が閉じる場所と流れと大気圧の三点に圧縮した。残る一致はこれらの環境名。
diver-compressor,learn,diver,src/lib/data/learn/diver-topics.ts,178,in_use,bdff313d-5b6a-49bc-a831-14a179045f46,supabase/migrations/20260903120000_diver_2025_10_questions.sql,281,公益財団法人安全衛生技術試験協会 令和7年10月公表 潜水士試験 問11,KEEP_GENERAL,0.0261,0.192,0.6169,0.1172,0,full,shared_topic_vocabulary,中,中,混在,n/a,n/a,n/a,中,general,yes,yes,船上固定＋100 kg分離槽の通説を、吸気位置と油水分離の必要性として書いた。100 kgは法定ではないので結論の核にしていない。残る一致は圧縮機の一般構成。
diver-air-receivers,learn,diver,src/lib/data/learn/diver-topics.ts,203,in_use,d1bd1333-ac7a-4834-b0ac-5cf6250436c1,supabase/migrations/20260903120000_diver_2025_10_questions.sql,324,公益財団法人安全衛生技術試験協会 令和7年10月公表 潜水士試験 問13,KEEP_GENERAL,0.0041,0.2273,0.6641,0.0373,0,full,shared_topic_vocabulary,中,中,混在,n/a,n/a,n/a,中,general,yes,yes,脈動・油水分離・0.1 MPa残圧の誤扱いセットを、空気槽の役割（脈動吸収と予備）に変えた。残る一致は空気槽という装置名。
diver-scuba-descent,learn,diver,src/lib/data/learn/diver-topics.ts,214,in_use,3dee9042-66c6-48b8-b754-9771b9156e5c,supabase/migrations/20260903120000_diver_2025_10_questions.sql,345,公益財団法人安全衛生技術試験協会 令和7年10月公表 潜水士試験 問14,KEEP_GENERAL,0.0063,0.1715,0.4432,0.0415,0,none,terminology_or_boilerplate,中,弱,混在,n/a,n/a,n/a,中,general,yes,yes,潜降手順の説明順を変えた。ジャンプ高約0.8 mは既に創作側。残る一致は潜降前点検という一般手順。
diver-helmet-ascent,learn,diver,src/lib/data/learn/diver-topics.ts,227,in_use,9db75fac-6ae9-4226-b7b3-46913ffa8eb2,supabase/migrations/20260903120000_diver_2025_10_questions.sql,366,公益財団法人安全衛生技術試験協会 令和7年10月公表 潜水士試験 問15,KEEP_STATUTORY,0.0258,0.228,0.4625,0.1476,0,full,terminology_or_boilerplate,中,中,混在,n/a,n/a,n/a,中,statutory,yes,yes,10 m/minは高気圧則の浮上速度で維持。3 m/5分停止と吹き上げ即再圧の項目セットを、速度と連絡を保つ浮上に変えた。残る一致は10 m/min。
diver-buhlmann-mvalue,learn,diver,src/lib/data/learn/diver-topics.ts,238,in_use,87df1657-e609-4a82-88c6-d4e7c0799091,supabase/migrations/20260903120000_diver_2025_10_questions.sql,387,公益財団法人安全衛生技術試験協会 令和7年10月公表 潜水士試験 問16,KEEP_GENERAL,0.0681,0.2373,0.5556,0.1068,0,full,shared_topic_vocabulary,中,中,混在,n/a,n/a,n/a,中,general,yes,yes,M値定義と停止延長の五主張を、半飽和組織と許容上限という概念説明に圧縮した。残る一致はM値＝許容組織内圧という定義。
diver-helmet-parts,learn,diver,src/lib/data/learn/diver-topics.ts,250,in_use,ec8fc772-1377-4625-ad19-ba122ca38091,supabase/migrations/20260903120100_diver_2026_04_questions.sql,405,公益財団法人安全衛生技術試験協会 令和8年4月公表 潜水士試験 問17,KEEP_GENERAL,0.0165,0.1408,0.4216,0.0769,0,none,terminology_or_boilerplate,中,弱,混在,n/a,n/a,n/a,中,general,yes,yes,部品名の図解を残し、誤肢順の列挙を外した。残る一致はヘルメット・排気弁などの部品名。
diver-scuba-gear,learn,diver,src/lib/data/learn/diver-topics.ts,262,in_use,04751156-7a32-42d1-bc4e-107b3a183513,supabase/migrations/20260903120000_diver_2025_10_questions.sql,429,公益財団法人安全衛生技術試験協会 令和7年10月公表 潜水士試験 問18,KEEP_GENERAL,0.0,0.2177,0.5784,0.041,0,subset,shared_topic_vocabulary,中,中,混在,n/a,n/a,n/a,中,general,yes,yes,キャップ外し洗浄禁止＋19.6 MPa刻印の項目型を、ボンベと調整器の取扱いとして書いた。残る一致は高圧ボンベの一般注意。19.6 MPaは慣用刻印で法令の送気量ではない。
diver-fullface-gear,learn,diver,src/lib/data/learn/diver-topics.ts,273,in_use,d32d7a5f-967a-4866-aa97-f390096295b3,supabase/migrations/20260903120000_diver_2025_10_questions.sql,450,公益財団法人安全衛生技術試験協会 令和7年10月公表 潜水士試験 問19,KEEP_GENERAL,0.0132,0.2061,0.5291,0.0562,0,none,shared_topic_vocabulary,中,中,混在,n/a,n/a,n/a,中,general,yes,yes,口鼻マスク・足ヒレ・イヤホンの五主張を、全面マスク式の空気経路から説明した。残る一致は装備名。
diver-equipment,learn,diver,src/lib/data/learn/diver-topics.ts,284,in_use,2ebf9ec9-44cd-4447-8703-155a55c3805e,supabase/migrations/20260903120000_diver_2025_10_questions.sql,471,公益財団法人安全衛生技術試験協会 令和7年10月公表 潜水士試験 問20,KEEP_GENERAL,0.0038,0.2532,0.5155,0.0559,0,subset,shared_topic_vocabulary,中,中,混在,n/a,n/a,n/a,中,general,yes,yes,1–2 cm潜降索と重い靴の在庫リストを、索とウエイトの役割説明に変えた。残る一致は潜降索・ウエイトという一般装備。
diver-respiratory,learn,diver,src/lib/data/learn/diver-topics.ts,295,in_use,b174f06f-4ddb-4473-a840-97ea749c63a7,supabase/migrations/20260903120000_diver_2025_10_questions.sql,492,公益財団法人安全衛生技術試験協会 令和7年10月公表 潜水士試験 問21,KEEP_GENERAL,0.0,0.2373,0.5581,0.0592,0,none,shared_topic_vocabulary,中,中,混在,n/a,n/a,n/a,中,general,yes,yes,胸郭拡張で肺が膨らむ長文一致を、換気の流れ（気道→肺胞）から書き直した。残る一致は呼吸の教科書生理。
diver-circulation,learn,diver,src/lib/data/learn/diver-topics.ts,307,in_use,55356525-5892-402e-9877-360be5ee937a,supabase/migrations/20260903120000_diver_2025_10_questions.sql,513,公益財団法人安全衛生技術試験協会 令和7年10月公表 潜水士試験 問22,KEEP_GENERAL,0.004,0.1796,0.4603,0.0632,0,none,terminology_or_boilerplate,中,弱,混在,n/a,n/a,n/a,中,general,yes,yes,四腔経路は解剖の定義。説明順を左心／右心の出口からにした。残る一致は部屋と血管の対応。変更すると医学的に誤り。
diver-nervous-system,learn,diver,src/lib/data/learn/diver-topics.ts,319,in_use,6d639189-9b4b-4bdc-9f2b-121b22329fe4,supabase/migrations/20260903120000_diver_2025_10_questions.sql,534,公益財団法人安全衛生技術試験協会 令和7年10月公表 潜水士試験 問23,KEEP_GENERAL,0.0038,0.1886,0.474,0.055,0,none,terminology_or_boilerplate,中,弱,混在,n/a,n/a,n/a,中,general,yes,yes,皮質／小脳／延髄の機能対比は教科書。項目型の誤肢歩きを外した。残る一致は各部位の一般機能。
diver-hypothermia,learn,diver,src/lib/data/learn/diver-topics.ts,330,in_use,e3018eb8-7368-45da-9afa-a06cfce49c67,supabase/migrations/20260903120000_diver_2025_10_questions.sql,555,公益財団法人安全衛生技術試験協会 令和7年10月公表 潜水士試験 問24,KEEP_GENERAL,0.0,0.1691,0.4505,0.042,0,subset,terminology_or_boilerplate,中,弱,混在,n/a,n/a,n/a,中,general,yes,yes,35℃は低体温の臨床目安で維持。発症の進み方を現場の予防から書いた。残る一致はこの温度目安。
diver-barotrauma,learn,diver,src/lib/data/learn/diver-topics.ts,341,in_use,7015f1ca-f1f9-42f8-9f91-26d69b7d65de,supabase/migrations/20260903120100_diver_2026_04_questions.sql,573,公益財団法人安全衛生技術試験協会 令和8年4月公表 潜水士試験 問25,KEEP_GENERAL,0.0031,0.1644,0.5143,0.0271,0,full,shared_topic_vocabulary,中,中,混在,n/a,n/a,n/a,中,general,yes,yes,2 mでも圧外傷・耳栓禁止のセットを、圧平衡が取れないときの障害として書いた。残る一致は浅い水深でも中耳に差圧が付く、という生理。耳栓禁止は安全の一般指導。
diver-ear-sinus,learn,diver,src/lib/data/learn/diver-topics.ts,353,in_use,09e52987-e0a7-42fe-9a35-d87433ed5a65,supabase/migrations/20260903120000_diver_2025_10_questions.sql,597,公益財団法人安全衛生技術試験協会 令和7年10月公表 潜水士試験 問26,KEEP_GENERAL,0.0097,0.2703,0.6046,0.1217,0,none,shared_topic_vocabulary,中,中,混在,n/a,n/a,n/a,中,general,yes,yes,耳管とバルサルバの誤対応をやめ、中耳と副鼻腔の通気経路から説明した。残る一致は耳管という解剖名。
diver-co2-o2-toxicity,learn,diver,src/lib/data/learn/diver-topics.ts,365,in_use,f954b887-c3ac-47ff-a984-ee81e2a32e9d,supabase/migrations/20260903120000_diver_2025_10_questions.sql,618,公益財団法人安全衛生技術試験協会 令和7年10月公表 潜水士試験 問27,KEEP_GENERAL,0.0205,0.159,0.5617,0.0636,0,subset,shared_topic_vocabulary,中,中,混在,n/a,n/a,n/a,中,general,yes,yes,50 vs 140–160 kPaの入れ替えミラーを外し、酸素上限と二酸化炭素の分圧管理として書いた。残る一致は酸素中毒の分圧目安。教科書値は維持。
diver-dcs,learn,diver,src/lib/data/learn/diver-topics.ts,376,in_use,914575a7-9197-4abf-a406-629ac26a3209,supabase/migrations/20260903120000_diver_2025_10_questions.sql,639,公益財団法人安全衛生技術試験協会 令和7年10月公表 潜水士試験 問28,KEEP_GENERAL,0.0086,0.1662,0.4455,0.0472,0,full,terminology_or_boilerplate,中,弱,混在,n/a,n/a,n/a,中,general,yes,yes,発症窓（数時間〜24時間）と軽症／重症の分けは臨床の一般整理。残る一致はこの時間窓。特定の誤肢順は残していない。
diver-bls,learn,diver,src/lib/data/learn/diver-topics.ts,398,in_use,c95f1673-ed20-49ba-ba0f-8c25aa3f2aa9,supabase/migrations/20260903120100_diver_2026_04_questions.sql,678,公益財団法人安全衛生技術試験協会 令和8年4月公表 潜水士試験 問30,KEEP_GENERAL,0.0176,0.1755,0.4889,0.053,0,subset,shared_topic_vocabulary,中,弱,混在,n/a,n/a,n/a,中,general,yes,yes,胸骨圧迫約5 cm・100–120/分は救急ガイドライン。残る一致はこの数値。ガイドライン値は変更不可。
diver-air-tank-standards,learn,diver,src/lib/data/learn/diver-topics.ts,409,in_use,643342af-708e-4ce8-b921-58c5c635d3ca,supabase/migrations/20260903120100_diver_2026_04_questions.sql,699,公益財団法人安全衛生技術試験協会 令和8年4月公表 潜水士試験 問31,KEEP_STATUTORY,0.136,0.1278,0.435,0.252,0,partial,terminology_or_boilerplate,弱,なし,法定V式,n/a,n/a,n/a,中,statutory,no,no,送気量V＝40/60(0.03D＋0.4)/Pは省令。例題30 m・0.8・65 Lは比較先と違う。
diver-tender,learn,diver,src/lib/data/learn/diver-topics.ts,452,in_use,d308a75e-30c9-4f3f-8e91-59be319d2c65,supabase/migrations/20260903120100_diver_2026_04_questions.sql,785,公益財団法人安全衛生技術試験協会 令和8年4月公表 潜水士試験 問35,KEEP_STATUTORY,0.0195,0.2268,0.4937,0.1246,0,full,shared_topic_vocabulary,中,弱,混在,n/a,n/a,n/a,中,statutory,yes,yes,連絡員2人に1人は高気圧則36条。潜降直後の泡確認という項目誤肢を、配置比と連絡の役割に圧縮した。残る一致は2人に1人。
diver-mandatory-gear,learn,diver,src/lib/data/learn/diver-topics.ts,463,in_use,da75c341-4af0-44a7-ad27-64d7c614bbdf,supabase/migrations/20260903120000_diver_2025_10_questions.sql,807,公益財団法人安全衛生技術試験協会 令和7年10月公表 潜水士試験 問36,KEEP_STATUTORY,0.0235,0.1246,0.4066,0.0709,0,none,terminology_or_boilerplate,弱,なし,なし,n/a,n/a,n/a,中,statutory,no,no,方式別の必携器具は高気圧則。
diver-health-exam,learn,diver,src/lib/data/learn/diver-topics.ts,474,in_use,914f1735-a033-4a4a-9fd6-1e5c8d4d9a0a,supabase/migrations/20260903120100_diver_2026_04_questions.sql,827,公益財団法人安全衛生技術試験協会 令和8年4月公表 潜水士試験 問37,KEEP_STATUTORY,0.06,0.1419,0.397,0.1441,0,full,terminology_or_boilerplate,弱,なし,法定6月/3月/5年,n/a,n/a,n/a,中,statutory,no,no,健診時期と保存は省令。
diver-license,learn,diver,src/lib/data/learn/diver-topics.ts,496,in_use,8bbff369-ad81-4268-927d-3cd41bd2ac4c,supabase/migrations/20260903120100_diver_2026_04_questions.sql,873,公益財団法人安全衛生技術試験協会 令和8年4月公表 潜水士試験 問39,KEEP_STATUTORY,0.3123,0.2976,0.6474,0.4544,0,partial,shared_topic_vocabulary,中,中,混在,n/a,n/a,n/a,中,statutory,yes,yes,18歳・大臣指定は法定。圧縮機／ボンベ業務の四文キーを、免許でできる範囲の肯定説明に変えた。残る一致は年齢と指定機関。
diver-gas-partial-pressure,learn,diver,src/lib/data/learn/diver-topics.ts,507,in_use,f259a2e3-32a1-4a95-bdd9-02942d73cc59,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,804,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問36,KEEP_STATUTORY,0.0,0.1243,0.5407,0.0232,0,partial,shared_topic_vocabulary,弱,なし,法定18–160/400/0.5,n/a,n/a,n/a,中,statutory,no,no,ガス分圧上限は省令。比較先は高圧室内の同一条文。
pc-caisson-overview,learn,pressure_chamber,src/lib/data/learn/pressure-chamber-topics.ts,63,in_use,6f4f5922-e896-46ff-b549-59017173167d,supabase/migrations/20260904120100_pressure_chamber_2026_04_questions.sql,69,公益財団法人安全衛生技術試験協会 令和8年4月公表 高圧室内作業主任者試験 問1,KEEP_GENERAL,0.0255,0.1692,0.5135,0.082,0,none,shared_topic_vocabulary,中,中,混在,n/a,n/a,n/a,中,general,yes,yes,オープンケーソン訂正とヒービング／ボイリングの項目型を、函の沈下と地盤の壊れ方から書いた。残る一致はこれらの土質現象名。
pc-caisson-types,learn,pressure_chamber,src/lib/data/learn/pressure-chamber-topics.ts,75,in_use,dcb0fb92-8d9d-4439-aa4e-9b13a8c704cc,supabase/migrations/20260904120100_pressure_chamber_2026_04_questions.sql,90,公益財団法人安全衛生技術試験協会 令和8年4月公表 高圧室内作業主任者試験 問2,KEEP_GENERAL,0.0262,0.2145,0.5646,0.0815,0,none,shared_topic_vocabulary,中,中,混在,n/a,n/a,n/a,中,general,yes,yes,橋脚／止水壁と水荷重セルの用途束を、函の形と使う場所から説明した。残る一致は型式名。
pc-centre,learn,pressure_chamber,src/lib/data/learn/pressure-chamber-topics.ts,86,in_use,f33c281d-aada-40a5-8455-7a74d12aa437,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,111,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問3,KEEP_STATUTORY,0.004,0.2961,0.7998,0.0426,0,none,shared_topic_vocabulary,中,中,混在,n/a,n/a,n/a,中,statutory,yes,yes,刃口下方50 cm以上の掘り下げ禁止は高気圧則第25条の3。『50 cmまで掘ってよい』と読ませない文言に直した。セントルの種類は一般施工。
pc-tunnel-shield,learn,pressure_chamber,src/lib/data/learn/pressure-chamber-topics.ts,98,in_use,cfb5014b-ad7c-4d79-bc3c-ab69a65bc84a,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,132,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問4,KEEP_GENERAL,0.008,0.2857,0.6021,0.0517,0,subset,shared_topic_vocabulary,中,中,混在,n/a,n/a,n/a,中,general,yes,yes,マンロック位置と2D/3の寸法比を、出入設備の置き方として書いた。残る一致はマンロックという設備名。
pc-working-pressure,learn,pressure_chamber,src/lib/data/learn/pressure-chamber-topics.ts,110,in_use,f8d1e03a-2bd2-4c7a-adaa-3878f0462836,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,153,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問5,KEEP_GENERAL,0.0152,0.2006,0.4718,0.0461,0,subset,terminology_or_boilerplate,中,中,混在,n/a,n/a,n/a,中,general,yes,yes,P＝0.01×m×(H＋1.0)は公表されている概算式。例題数値は既に別。残る一致はこの式。式を変えると計算が合わなくなる。
pc-sinking-excavation,learn,pressure_chamber,src/lib/data/learn/pressure-chamber-topics.ts,132,in_use,773182da-019f-44a4-b68c-6fb02a8517ab,supabase/migrations/20260904120100_pressure_chamber_2026_04_questions.sql,132,公益財団法人安全衛生技術試験協会 令和8年4月公表 高圧室内作業主任者試験 問4,KEEP_STATUTORY,0.0,0.2466,0.5276,0.0462,0,full,shared_topic_vocabulary,中,中,混在,n/a,n/a,n/a,中,statutory,yes,yes,『中央を50 cm以上深く掘ることがある』は第25条の3と矛盾するため削除。中央から掘る手順は残し、刃口下方50 cm以上は禁止と明記した。
pc-pressure-air-control,learn,pressure_chamber,src/lib/data/learn/pressure-chamber-topics.ts,143,in_use,3d9bd38f-341b-475c-a94b-f1a16727c6be,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,216,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問8,KEEP_GENERAL,0.0153,0.3377,0.6644,0.1038,0,partial,statutory_or_formula_numbers,中,中,混在,n/a,n/a,n/a,中,general,yes,yes,理論気圧と刃口が水面すれすれ、というセットを、刃先と水位の関係から書いた。残る一致は作業圧力の決め方という一般施工。
pc-harmful-gas,learn,pressure_chamber,src/lib/data/learn/pressure-chamber-topics.ts,154,in_use,a57d39ec-3737-42a7-b7a6-5eeed5e09f42,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,237,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問9,KEEP_GENERAL,0.0,0.2953,0.5999,0.037,0,subset,shared_topic_vocabulary,中,中,混在,n/a,n/a,n/a,中,general,yes,yes,20℃検知管と高圧下ポータブル禁止の項目型を、測定の条件として肯定文にした。残る一致は検知管という測定法。
pc-electrical,learn,pressure_chamber,src/lib/data/learn/pressure-chamber-topics.ts,179,in_use,cb58473c-75bc-462f-846f-9478b7d5b208,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,279,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問11,KEEP_GENERAL,0.0,0.288,0.6089,0.0554,0,subset,shared_topic_vocabulary,中,中,混在,n/a,n/a,n/a,中,general,yes,yes,6600 V受電と2PNCTの束を、受電とケーブル種の役割に分けた。残る一致はこれらの電気仕様の慣用。
pc-oxygen-deficiency,learn,pressure_chamber,src/lib/data/learn/pressure-chamber-topics.ts,190,in_use,8a4ee372-f043-449a-8a7d-0478131d622d,supabase/migrations/20260904120100_pressure_chamber_2026_04_questions.sql,308,公益財団法人安全衛生技術試験協会 令和8年4月公表 高圧室内作業主任者試験 問12,KEEP_GENERAL,0.0074,0.2163,0.5154,0.0814,0,subset,shared_topic_vocabulary,中,中,混在,n/a,n/a,n/a,中,general,yes,yes,貫流1000 mは施工解説の到達距離、刃先20 cmはエアブロー防止の施工目安で、いずれも条文値ではない。16％は大気圧付近の生理目安であり、高気圧則の法定下限ではない。法令側の酸素は分圧18〜160 kPa（減圧中気こう室は220 kPa）。本文で根拠を分離した。
pc-compressor,learn,pressure_chamber,src/lib/data/learn/pressure-chamber-topics.ts,201,in_use,7b948025-baeb-42e8-86eb-2e2c763e4a2a,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,321,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問13,KEEP_GENERAL,0.0043,0.2568,0.5633,0.0588,0,subset,shared_topic_vocabulary,中,中,混在,n/a,n/a,n/a,中,general,yes,yes,オイルフリーは大気油分除去ではない、という項目核を、吸気位置とろ過の役割に変えた。残る一致は圧縮機の一般構成。
pc-air-pipes,learn,pressure_chamber,src/lib/data/learn/pressure-chamber-topics.ts,212,in_use,bf589482-6ff9-4058-976d-c6bde5021ea8,supabase/migrations/20260904120100_pressure_chamber_2026_04_questions.sql,350,公益財団法人安全衛生技術試験協会 令和8年4月公表 高圧室内作業主任者試験 問14,KEEP_GENERAL,0.0131,0.2147,0.5094,0.0547,0,partial,shared_topic_vocabulary,中,中,混在,n/a,n/a,n/a,中,general,yes,yes,逆止弁と吐出端レギュレータの項目型を、流れの向きと圧力調整の位置として書いた。残る一致は逆止弁という要素名。
pc-air-exhaust-layout,learn,pressure_chamber,src/lib/data/learn/pressure-chamber-topics.ts,223,in_use,735b88b1-ce8a-40a1-af55-8c41b80c441a,supabase/migrations/20260904120100_pressure_chamber_2026_04_questions.sql,371,公益財団法人安全衛生技術試験協会 令和8年4月公表 高圧室内作業主任者試験 問15,KEEP_GENERAL,0.0,0.2966,0.6731,0.0623,0,none,shared_topic_vocabulary,中,中,混在,n/a,n/a,n/a,中,general,yes,yes,作業室／ロックのバルブ配置を、給気と排気の経路図の見方に変えた。残る一致はバルブ位置という設備の一般知識。
pc-oxygen-decompression,learn,pressure_chamber,src/lib/data/learn/pressure-chamber-topics.ts,235,in_use,492ceeed-abce-497d-aabe-dd93c6ce1876,supabase/migrations/20260904120000_pressure_chamber_2025_10_questions.sql,384,公益財団法人安全衛生技術試験協会 令和7年10月公表 高圧室内作業主任者試験 問16,KEEP_GENERAL,0.0,0.2956,0.6272,0.049,0,full,shared_topic_vocabulary,中,中,混在,n/a,n/a,n/a,中,general,yes,yes,23％とエアブレイクを、酸素減圧の火災管理として書いた。23％は酸素濃度管理の目安として維持。残る一致はこの目安。
